date,transaction_id,user_id,sku,product_name,size,color,amount,region
2024-12-10,TXN00001236,USER000905,LM-WSH-007,Adaptogen Body Wash,200ml,Citrus Energy,36,NA
2024-12-10,TXN00001396,USER001022,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Rose Comfort,42,EU
2024-12-10,TXN00001724,USER001262,LM-JRN-011,Movement Journal,Travel Size,Citrus Energy,24,EU
2024-12-10,TXN00001836,USER001346,LM-SPF-002,SPF 50 Face Stick,50ml,Unscented,28,NA
2024-12-10,TXN00001879,USER001377,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,EU
2024-12-10,TXN00002697,USER001967,LM-SOK-006,Muscle Soak Salts,200ml,Citrus Energy,32,EU
2024-12-10,TXN00002798,USER002031,LM-KIT-009,PMS Comfort Kit,Standard,Unscented,65,EU
2024-12-10,TXN00002816,USER002042,LM-MAG-004,Magnesium Recovery Balm,100ml,Eucalyptus Fresh,42,EU
2024-12-10,TXN00002831,USER002053,LM-WSH-007,Adaptogen Body Wash,Travel Size,Eucalyptus Fresh,36,EU
2024-12-10,TXN00002937,USER002125,LM-MAG-004,Magnesium Recovery Balm,100ml,Rose Comfort,42,NA
2024-12-10,TXN00003045,USER002205,LM-CLO-003,Cleansing Body Cloths,Travel Size,Eucalyptus Fresh,18,NA
2024-12-10,TXN00003115,USER002255,LM-ROL-012,Aromatherapy Roller,Standard,Rose Comfort,22,NA
2024-12-10,TXN00003210,USER002318,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,EU
2024-12-10,TXN00003225,USER002329,LM-KIT-009,PMS Comfort Kit,50ml,Lavender Calm,65,NA
2024-12-10,TXN00003457,USER002500,LM-WSH-007,Adaptogen Body Wash,Travel Size,Lavender Calm,36,EU
2024-12-11,TXN00000013,USER000007,LM-CAN-010,Ritual Grounding Candle,Travel Size,Rose Comfort,38,NA
2024-12-11,TXN00000058,USER000041,LM-CLO-003,Cleansing Body Cloths,200ml,Rose Comfort,18,NA
2024-12-11,TXN00000440,USER000329,LM-KIT-009,PMS Comfort Kit,Standard,Eucalyptus Fresh,65,EU
2024-12-11,TXN00000501,USER000373,LM-OIL-008,Warming Body Oil,Travel Size,Unscented,48,EU
2024-12-11,TXN00000595,USER000440,LM-OIL-008,Warming Body Oil,100ml,Rose Comfort,48,EU
2024-12-11,TXN00000691,USER000508,LM-WSH-007,Adaptogen Body Wash,100ml,Lavender Calm,36,EU
2024-12-11,TXN00000716,USER000526,LM-WSH-007,Adaptogen Body Wash,Standard,Citrus Energy,36,EU
2024-12-11,TXN00001115,USER000816,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,NA
2024-12-11,TXN00001312,USER000960,LM-ROL-012,Aromatherapy Roller,100ml,Rose Comfort,22,NA
2024-12-11,TXN00001379,USER001011,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,NA
2024-12-11,TXN00001492,USER001089,LM-KIT-009,PMS Comfort Kit,200ml,Unscented,65,EU
2024-12-11,TXN00001668,USER001216,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,NA
2024-12-11,TXN00001731,USER001268,LM-JRN-011,Movement Journal,Standard,Citrus Energy,24,NA
2024-12-11,TXN00001899,USER001392,LM-ROL-012,Aromatherapy Roller,200ml,Rose Comfort,22,EU
2024-12-11,TXN00001955,USER001429,LM-WSH-007,Adaptogen Body Wash,100ml,Lavender Calm,36,NA
2024-12-11,TXN00001992,USER001455,LM-MST-005,Cooling Mist Spray,Standard,Citrus Energy,26,EU
2024-12-11,TXN00002055,USER001502,LM-WSH-007,Adaptogen Body Wash,50ml,Unscented,36,EU
2024-12-11,TXN00002242,USER001640,LM-OIL-008,Warming Body Oil,Standard,Rose Comfort,48,NA
2024-12-11,TXN00002304,USER001690,LM-WSH-007,Adaptogen Body Wash,100ml,Rose Comfort,36,NA
2024-12-11,TXN00002368,USER001739,LM-ROL-012,Aromatherapy Roller,100ml,Lavender Calm,22,NA
2024-12-11,TXN00002638,USER001927,LM-CLO-003,Cleansing Body Cloths,200ml,Eucalyptus Fresh,18,EU
2024-12-11,TXN00002825,USER002049,LM-ROL-012,Aromatherapy Roller,Standard,Lavender Calm,22,EU
2024-12-11,TXN00002952,USER002135,LM-SOK-006,Muscle Soak Salts,50ml,Eucalyptus Fresh,32,EU
2024-12-11,TXN00003360,USER002426,LM-CAN-010,Ritual Grounding Candle,Travel Size,Lavender Calm,38,EU
2024-12-11,TXN00003380,USER002439,LM-KIT-009,PMS Comfort Kit,100ml,Eucalyptus Fresh,65,EU
2024-12-12,TXN00000057,USER000040,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,EU
2024-12-12,TXN00000083,USER000063,LM-ROL-012,Aromatherapy Roller,Travel Size,Lavender Calm,22,EU
2024-12-12,TXN00000148,USER000110,LM-SPF-002,SPF 50 Face Stick,Travel Size,Lavender Calm,28,NA
2024-12-12,TXN00000192,USER000145,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,NA
2024-12-12,TXN00000219,USER000165,LM-KIT-009,PMS Comfort Kit,100ml,Rose Comfort,65,EU
2024-12-12,TXN00000247,USER000186,LM-MST-005,Cooling Mist Spray,Standard,Unscented,26,EU
2024-12-12,TXN00000709,USER000520,LM-JRN-011,Movement Journal,200ml,Unscented,24,EU
2024-12-12,TXN00000943,USER000687,LM-OIL-008,Warming Body Oil,50ml,Rose Comfort,48,EU
2024-12-12,TXN00001767,USER001295,LM-KIT-009,PMS Comfort Kit,Travel Size,Unscented,65,EU
2024-12-12,TXN00001826,USER001339,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,NA
2024-12-12,TXN00001857,USER001362,LM-WSH-007,Adaptogen Body Wash,50ml,Lavender Calm,36,EU
2024-12-12,TXN00002059,USER001506,LM-JRN-011,Movement Journal,200ml,Citrus Energy,24,EU
2024-12-12,TXN00002292,USER001679,LM-ROL-012,Aromatherapy Roller,200ml,Lavender Calm,22,EU
2024-12-12,TXN00002401,USER001759,LM-MST-005,Cooling Mist Spray,50ml,Citrus Energy,26,EU
2024-12-12,TXN00002654,USER001938,LM-SOK-006,Muscle Soak Salts,Standard,Unscented,32,NA
2024-12-12,TXN00002698,USER001968,LM-ROL-012,Aromatherapy Roller,Standard,Lavender Calm,22,EU
2024-12-12,TXN00002715,USER001980,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,NA
2024-12-12,TXN00002919,USER002114,LM-JRN-011,Movement Journal,Travel Size,Eucalyptus Fresh,24,EU
2024-12-12,TXN00003068,USER002221,LM-SPF-002,SPF 50 Face Stick,Standard,Citrus Energy,28,EU
2024-12-12,TXN00003175,USER002293,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,EU
2024-12-12,TXN00003231,USER002332,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,NA
2024-12-12,TXN00003304,USER002383,LM-SPF-002,SPF 50 Face Stick,200ml,Lavender Calm,28,EU
2024-12-13,TXN00000033,USER000022,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,EU
2024-12-13,TXN00000136,USER000104,LM-ROL-012,Aromatherapy Roller,50ml,Lavender Calm,22,EU
2024-12-13,TXN00000263,USER000200,LM-ROL-012,Aromatherapy Roller,Standard,Rose Comfort,22,NA
2024-12-13,TXN00000312,USER000235,LM-DEO-001,Clean Deodorant Stick,200ml,Citrus Energy,24,NA
2024-12-13,TXN00000330,USER000248,LM-ROL-012,Aromatherapy Roller,100ml,Citrus Energy,22,EU
2024-12-13,TXN00000491,USER000367,LM-JRN-011,Movement Journal,100ml,Eucalyptus Fresh,24,NA
2024-12-13,TXN00000548,USER000408,LM-CAN-010,Ritual Grounding Candle,100ml,Eucalyptus Fresh,38,EU
2024-12-13,TXN00000579,USER000431,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,NA
2024-12-13,TXN00000616,USER000454,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,EU
2024-12-13,TXN00000637,USER000468,LM-WSH-007,Adaptogen Body Wash,Standard,Citrus Energy,36,EU
2024-12-13,TXN00000728,USER000532,LM-DEO-001,Clean Deodorant Stick,100ml,Eucalyptus Fresh,24,NA
2024-12-13,TXN00000756,USER000552,LM-ROL-012,Aromatherapy Roller,Standard,Eucalyptus Fresh,22,EU
2024-12-13,TXN00000798,USER000582,LM-CAN-010,Ritual Grounding Candle,100ml,Lavender Calm,38,NA
2024-12-13,TXN00000857,USER000624,LM-WSH-007,Adaptogen Body Wash,Travel Size,Unscented,36,NA
2024-12-13,TXN00000988,USER000722,LM-OIL-008,Warming Body Oil,50ml,Eucalyptus Fresh,48,NA
2024-12-13,TXN00001071,USER000783,LM-ROL-012,Aromatherapy Roller,50ml,Citrus Energy,22,EU
2024-12-13,TXN00001210,USER000883,LM-OIL-008,Warming Body Oil,Travel Size,Citrus Energy,48,EU
2024-12-13,TXN00001434,USER001049,LM-MAG-004,Magnesium Recovery Balm,50ml,Unscented,42,NA
2024-12-13,TXN00001440,USER001053,LM-CLO-003,Cleansing Body Cloths,Standard,Rose Comfort,18,NA
2024-12-13,TXN00001672,USER001218,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,NA
2024-12-13,TXN00001980,USER001445,LM-ROL-012,Aromatherapy Roller,50ml,Unscented,22,EU
2024-12-13,TXN00002045,USER001494,LM-ROL-012,Aromatherapy Roller,100ml,Unscented,22,NA
2024-12-13,TXN00002321,USER001703,LM-MST-005,Cooling Mist Spray,50ml,Eucalyptus Fresh,26,NA
2024-12-13,TXN00002733,USER001992,LM-CAN-010,Ritual Grounding Candle,200ml,Eucalyptus Fresh,38,NA
2024-12-13,TXN00003102,USER002245,LM-JRN-011,Movement Journal,100ml,Lavender Calm,24,EU
2024-12-13,TXN00003194,USER002307,LM-ROL-012,Aromatherapy Roller,Travel Size,Citrus Energy,22,NA
2024-12-13,TXN00003271,USER002362,LM-SOK-006,Muscle Soak Salts,Standard,Citrus Energy,32,EU
2024-12-13,TXN00003315,USER002392,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,EU
2024-12-13,TXN00003336,USER002409,LM-MAG-004,Magnesium Recovery Balm,100ml,Rose Comfort,42,NA
2024-12-13,TXN00003347,USER002416,LM-DEO-001,Clean Deodorant Stick,Travel Size,Unscented,24,NA
2024-12-14,TXN00000126,USER000095,LM-DEO-001,Clean Deodorant Stick,100ml,Lavender Calm,24,EU
2024-12-14,TXN00000258,USER000196,LM-KIT-009,PMS Comfort Kit,50ml,Lavender Calm,65,EU
2024-12-14,TXN00000376,USER000280,LM-ROL-012,Aromatherapy Roller,50ml,Unscented,22,EU
2024-12-14,TXN00000567,USER000423,LM-OIL-008,Warming Body Oil,Travel Size,Lavender Calm,48,EU
2024-12-14,TXN00000960,USER000701,LM-DEO-001,Clean Deodorant Stick,50ml,Unscented,24,EU
2024-12-14,TXN00000978,USER000714,LM-CLO-003,Cleansing Body Cloths,Standard,Eucalyptus Fresh,18,EU
2024-12-14,TXN00001164,USER000850,LM-MST-005,Cooling Mist Spray,100ml,Eucalyptus Fresh,26,NA
2024-12-14,TXN00001342,USER000983,LM-KIT-009,PMS Comfort Kit,Standard,Eucalyptus Fresh,65,NA
2024-12-14,TXN00001631,USER001191,LM-WSH-007,Adaptogen Body Wash,100ml,Eucalyptus Fresh,36,EU
2024-12-14,TXN00002436,USER001784,LM-DEO-001,Clean Deodorant Stick,200ml,Lavender Calm,24,EU
2024-12-14,TXN00002573,USER001877,LM-KIT-009,PMS Comfort Kit,200ml,Rose Comfort,65,NA
2024-12-14,TXN00002608,USER001905,LM-MST-005,Cooling Mist Spray,50ml,Rose Comfort,26,NA
2024-12-14,TXN00002623,USER001916,LM-SPF-002,SPF 50 Face Stick,Travel Size,Unscented,28,NA
2024-12-14,TXN00002655,USER001939,LM-MAG-004,Magnesium Recovery Balm,200ml,Eucalyptus Fresh,42,NA
2024-12-14,TXN00002921,USER002115,LM-OIL-008,Warming Body Oil,Travel Size,Citrus Energy,48,EU
2024-12-14,TXN00003254,USER002350,LM-CLO-003,Cleansing Body Cloths,100ml,Lavender Calm,18,EU
2024-12-15,TXN00000260,USER000197,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,NA
2024-12-15,TXN00000814,USER000593,LM-SPF-002,SPF 50 Face Stick,50ml,Eucalyptus Fresh,28,NA
2024-12-15,TXN00001432,USER001047,LM-ROL-012,Aromatherapy Roller,100ml,Unscented,22,EU
2024-12-15,TXN00001450,USER001059,LM-MST-005,Cooling Mist Spray,50ml,Citrus Energy,26,EU
2024-12-15,TXN00001455,USER001061,LM-CAN-010,Ritual Grounding Candle,Travel Size,Rose Comfort,38,EU
2024-12-15,TXN00001669,USER001217,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,EU
2024-12-15,TXN00001709,USER001249,LM-WSH-007,Adaptogen Body Wash,200ml,Unscented,36,EU
2024-12-15,TXN00001732,USER001269,LM-OIL-008,Warming Body Oil,50ml,Lavender Calm,48,NA
2024-12-15,TXN00001816,USER001331,LM-SPF-002,SPF 50 Face Stick,100ml,Unscented,28,EU
2024-12-15,TXN00001962,USER001434,LM-MST-005,Cooling Mist Spray,Standard,Eucalyptus Fresh,26,NA
2024-12-15,TXN00002125,USER001554,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,NA
2024-12-15,TXN00002160,USER001578,LM-SPF-002,SPF 50 Face Stick,100ml,Eucalyptus Fresh,28,NA
2024-12-15,TXN00002271,USER001660,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,EU
2024-12-15,TXN00002390,USER001753,LM-SOK-006,Muscle Soak Salts,Standard,Citrus Energy,32,EU
2024-12-15,TXN00002622,USER001915,LM-MST-005,Cooling Mist Spray,200ml,Eucalyptus Fresh,26,EU
2024-12-15,TXN00002649,USER001936,LM-MST-005,Cooling Mist Spray,Standard,Rose Comfort,26,NA
2024-12-15,TXN00002886,USER002088,LM-KIT-009,PMS Comfort Kit,Standard,Unscented,65,NA
2024-12-15,TXN00002939,USER002127,LM-CAN-010,Ritual Grounding Candle,200ml,Unscented,38,EU
2024-12-15,TXN00003156,USER002282,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,NA
2024-12-16,TXN00000061,USER000044,LM-SOK-006,Muscle Soak Salts,100ml,Unscented,32,NA
2024-12-16,TXN00000590,USER000437,LM-SOK-006,Muscle Soak Salts,200ml,Rose Comfort,32,EU
2024-12-16,TXN00000638,USER000468,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,EU
2024-12-16,TXN00000788,USER000576,LM-KIT-009,PMS Comfort Kit,200ml,Citrus Energy,65,NA
2024-12-16,TXN00001170,USER000856,LM-DEO-001,Clean Deodorant Stick,Standard,Lavender Calm,24,EU
2024-12-16,TXN00001272,USER000932,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,EU
2024-12-16,TXN00001369,USER001002,LM-SPF-002,SPF 50 Face Stick,100ml,Lavender Calm,28,EU
2024-12-16,TXN00001419,USER001037,LM-JRN-011,Movement Journal,200ml,Eucalyptus Fresh,24,EU
2024-12-16,TXN00001422,USER001039,LM-MAG-004,Magnesium Recovery Balm,Standard,Lavender Calm,42,EU
2024-12-16,TXN00001609,USER001173,LM-MST-005,Cooling Mist Spray,Standard,Unscented,26,EU
2024-12-16,TXN00001779,USER001305,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Lavender Calm,42,EU
2024-12-16,TXN00001896,USER001389,LM-OIL-008,Warming Body Oil,Travel Size,Eucalyptus Fresh,48,NA
2024-12-16,TXN00002039,USER001490,LM-ROL-012,Aromatherapy Roller,200ml,Rose Comfort,22,EU
2024-12-16,TXN00002214,USER001619,LM-CLO-003,Cleansing Body Cloths,50ml,Lavender Calm,18,NA
2024-12-16,TXN00002538,USER001854,LM-CAN-010,Ritual Grounding Candle,200ml,Lavender Calm,38,NA
2024-12-16,TXN00003438,USER002485,LM-DEO-001,Clean Deodorant Stick,100ml,Lavender Calm,24,EU
2024-12-17,TXN00000076,USER000057,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,EU
2024-12-17,TXN00000394,USER000294,LM-SOK-006,Muscle Soak Salts,Travel Size,Rose Comfort,32,EU
2024-12-17,TXN00000406,USER000303,LM-CLO-003,Cleansing Body Cloths,50ml,Lavender Calm,18,EU
2024-12-17,TXN00000477,USER000357,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,NA
2024-12-17,TXN00000803,USER000586,LM-CAN-010,Ritual Grounding Candle,Travel Size,Unscented,38,EU
2024-12-17,TXN00000955,USER000697,LM-KIT-009,PMS Comfort Kit,Standard,Lavender Calm,65,NA
2024-12-17,TXN00000965,USER000704,LM-MST-005,Cooling Mist Spray,100ml,Rose Comfort,26,NA
2024-12-17,TXN00001034,USER000757,LM-ROL-012,Aromatherapy Roller,Travel Size,Citrus Energy,22,EU
2024-12-17,TXN00001303,USER000953,LM-CAN-010,Ritual Grounding Candle,50ml,Unscented,38,NA
2024-12-17,TXN00001307,USER000956,LM-CLO-003,Cleansing Body Cloths,Standard,Unscented,18,EU
2024-12-17,TXN00001559,USER001135,LM-SOK-006,Muscle Soak Salts,100ml,Eucalyptus Fresh,32,EU
2024-12-17,TXN00001646,USER001201,LM-MST-005,Cooling Mist Spray,100ml,Unscented,26,NA
2024-12-17,TXN00001807,USER001326,LM-ROL-012,Aromatherapy Roller,Travel Size,Rose Comfort,22,EU
2024-12-17,TXN00001932,USER001414,LM-CLO-003,Cleansing Body Cloths,Standard,Rose Comfort,18,EU
2024-12-17,TXN00002020,USER001476,LM-WSH-007,Adaptogen Body Wash,200ml,Citrus Energy,36,EU
2024-12-17,TXN00002146,USER001568,LM-JRN-011,Movement Journal,Standard,Citrus Energy,24,NA
2024-12-17,TXN00002427,USER001777,LM-CAN-010,Ritual Grounding Candle,Standard,Lavender Calm,38,EU
2024-12-17,TXN00002525,USER001846,LM-CAN-010,Ritual Grounding Candle,50ml,Eucalyptus Fresh,38,EU
2024-12-17,TXN00002574,USER001878,LM-WSH-007,Adaptogen Body Wash,Standard,Rose Comfort,36,EU
2024-12-17,TXN00002596,USER001894,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,EU
2024-12-17,TXN00002747,USER001999,LM-MAG-004,Magnesium Recovery Balm,50ml,Lavender Calm,42,EU
2024-12-17,TXN00002881,USER002083,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,NA
2024-12-17,TXN00002987,USER002161,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Citrus Energy,42,EU
2024-12-17,TXN00003061,USER002216,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Unscented,42,EU
2024-12-17,TXN00003078,USER002229,LM-ROL-012,Aromatherapy Roller,50ml,Lavender Calm,22,NA
2024-12-17,TXN00003199,USER002311,LM-OIL-008,Warming Body Oil,Travel Size,Rose Comfort,48,EU
2024-12-17,TXN00003384,USER002442,LM-OIL-008,Warming Body Oil,50ml,Lavender Calm,48,NA
2024-12-18,TXN00000045,USER000029,LM-CAN-010,Ritual Grounding Candle,Standard,Citrus Energy,38,NA
2024-12-18,TXN00000107,USER000080,LM-SPF-002,SPF 50 Face Stick,50ml,Lavender Calm,28,NA
2024-12-18,TXN00000237,USER000176,LM-ROL-012,Aromatherapy Roller,200ml,Citrus Energy,22,NA
2024-12-18,TXN00000270,USER000204,LM-ROL-012,Aromatherapy Roller,200ml,Rose Comfort,22,EU
2024-12-18,TXN00000300,USER000226,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,EU
2024-12-18,TXN00000425,USER000317,LM-DEO-001,Clean Deodorant Stick,100ml,Unscented,24,EU
2024-12-18,TXN00000457,USER000343,LM-SPF-002,SPF 50 Face Stick,Standard,Rose Comfort,28,NA
2024-12-18,TXN00000675,USER000497,LM-JRN-011,Movement Journal,100ml,Lavender Calm,24,EU
2024-12-18,TXN00000841,USER000612,LM-OIL-008,Warming Body Oil,Standard,Unscented,48,NA
2024-12-18,TXN00000854,USER000621,LM-MAG-004,Magnesium Recovery Balm,200ml,Eucalyptus Fresh,42,EU
2024-12-18,TXN00000865,USER000630,LM-OIL-008,Warming Body Oil,Travel Size,Citrus Energy,48,EU
2024-12-18,TXN00000908,USER000659,LM-DEO-001,Clean Deodorant Stick,200ml,Unscented,24,NA
2024-12-18,TXN00001292,USER000946,LM-CLO-003,Cleansing Body Cloths,Travel Size,Lavender Calm,18,NA
2024-12-18,TXN00001502,USER001097,LM-MST-005,Cooling Mist Spray,Travel Size,Citrus Energy,26,NA
2024-12-18,TXN00001644,USER001200,LM-CAN-010,Ritual Grounding Candle,Travel Size,Unscented,38,NA
2024-12-18,TXN00001656,USER001207,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,NA
2024-12-18,TXN00001774,USER001301,LM-CLO-003,Cleansing Body Cloths,Standard,Rose Comfort,18,EU
2024-12-18,TXN00001797,USER001318,LM-ROL-012,Aromatherapy Roller,Travel Size,Eucalyptus Fresh,22,EU
2024-12-18,TXN00001958,USER001432,LM-MAG-004,Magnesium Recovery Balm,200ml,Rose Comfort,42,NA
2024-12-18,TXN00002096,USER001534,LM-JRN-011,Movement Journal,100ml,Eucalyptus Fresh,24,NA
2024-12-18,TXN00002789,USER002026,LM-MAG-004,Magnesium Recovery Balm,100ml,Rose Comfort,42,EU
2024-12-18,TXN00002859,USER002070,LM-WSH-007,Adaptogen Body Wash,Travel Size,Lavender Calm,36,EU
2024-12-18,TXN00002947,USER002132,LM-OIL-008,Warming Body Oil,Travel Size,Lavender Calm,48,EU
2024-12-18,TXN00002999,USER002170,LM-CLO-003,Cleansing Body Cloths,100ml,Rose Comfort,18,NA
2024-12-18,TXN00003092,USER002239,LM-SPF-002,SPF 50 Face Stick,50ml,Rose Comfort,28,EU
2024-12-18,TXN00003377,USER002437,LM-ROL-012,Aromatherapy Roller,Travel Size,Rose Comfort,22,NA
2024-12-19,TXN00000172,USER000130,LM-JRN-011,Movement Journal,200ml,Eucalyptus Fresh,24,NA
2024-12-19,TXN00000441,USER000330,LM-JRN-011,Movement Journal,50ml,Unscented,24,NA
2024-12-19,TXN00000717,USER000526,LM-SOK-006,Muscle Soak Salts,50ml,Rose Comfort,32,EU
2024-12-19,TXN00000749,USER000547,LM-JRN-011,Movement Journal,200ml,Eucalyptus Fresh,24,NA
2024-12-19,TXN00000830,USER000602,LM-JRN-011,Movement Journal,Standard,Lavender Calm,24,NA
2024-12-19,TXN00001090,USER000795,LM-OIL-008,Warming Body Oil,50ml,Lavender Calm,48,EU
2024-12-19,TXN00001093,USER000797,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,EU
2024-12-19,TXN00001135,USER000829,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,NA
2024-12-19,TXN00001297,USER000949,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,EU
2024-12-19,TXN00001319,USER000965,LM-OIL-008,Warming Body Oil,Travel Size,Eucalyptus Fresh,48,NA
2024-12-19,TXN00001376,USER001009,LM-DEO-001,Clean Deodorant Stick,100ml,Lavender Calm,24,EU
2024-12-19,TXN00001536,USER001120,LM-MST-005,Cooling Mist Spray,50ml,Lavender Calm,26,EU
2024-12-19,TXN00001579,USER001150,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,EU
2024-12-19,TXN00001628,USER001188,LM-OIL-008,Warming Body Oil,200ml,Unscented,48,EU
2024-12-19,TXN00001809,USER001328,LM-MST-005,Cooling Mist Spray,200ml,Eucalyptus Fresh,26,NA
2024-12-19,TXN00001819,USER001334,LM-SPF-002,SPF 50 Face Stick,50ml,Citrus Energy,28,NA
2024-12-19,TXN00001893,USER001386,LM-MAG-004,Magnesium Recovery Balm,Standard,Rose Comfort,42,NA
2024-12-19,TXN00001927,USER001411,LM-WSH-007,Adaptogen Body Wash,50ml,Citrus Energy,36,NA
2024-12-19,TXN00002644,USER001931,LM-DEO-001,Clean Deodorant Stick,Travel Size,Unscented,24,EU
2024-12-19,TXN00002803,USER002034,LM-OIL-008,Warming Body Oil,Standard,Citrus Energy,48,EU
2024-12-19,TXN00003445,USER002490,LM-CLO-003,Cleansing Body Cloths,200ml,Eucalyptus Fresh,18,EU
2024-12-20,TXN00000296,USER000222,LM-CLO-003,Cleansing Body Cloths,50ml,Eucalyptus Fresh,18,NA
2024-12-20,TXN00000774,USER000565,LM-OIL-008,Warming Body Oil,100ml,Unscented,48,NA
2024-12-20,TXN00000812,USER000592,LM-CLO-003,Cleansing Body Cloths,100ml,Rose Comfort,18,EU
2024-12-20,TXN00000869,USER000632,LM-ROL-012,Aromatherapy Roller,50ml,Unscented,22,NA
2024-12-20,TXN00000900,USER000653,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,EU
2024-12-20,TXN00000920,USER000667,LM-SPF-002,SPF 50 Face Stick,Travel Size,Unscented,28,EU
2024-12-20,TXN00000997,USER000728,LM-MST-005,Cooling Mist Spray,200ml,Rose Comfort,26,EU
2024-12-20,TXN00001144,USER000836,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,NA
2024-12-20,TXN00001188,USER000868,LM-OIL-008,Warming Body Oil,200ml,Eucalyptus Fresh,48,EU
2024-12-20,TXN00001254,USER000918,LM-JRN-011,Movement Journal,200ml,Lavender Calm,24,NA
2024-12-20,TXN00001362,USER000997,LM-OIL-008,Warming Body Oil,200ml,Citrus Energy,48,EU
2024-12-20,TXN00001518,USER001107,LM-MST-005,Cooling Mist Spray,Travel Size,Unscented,26,NA
2024-12-20,TXN00001566,USER001142,LM-DEO-001,Clean Deodorant Stick,Travel Size,Unscented,24,EU
2024-12-20,TXN00001589,USER001157,LM-ROL-012,Aromatherapy Roller,100ml,Unscented,22,NA
2024-12-20,TXN00002248,USER001645,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,EU
2024-12-20,TXN00002455,USER001798,LM-CAN-010,Ritual Grounding Candle,200ml,Rose Comfort,38,NA
2024-12-20,TXN00002501,USER001831,LM-OIL-008,Warming Body Oil,Travel Size,Lavender Calm,48,NA
2024-12-20,TXN00002826,USER002050,LM-SOK-006,Muscle Soak Salts,Standard,Rose Comfort,32,NA
2024-12-20,TXN00002894,USER002094,LM-OIL-008,Warming Body Oil,Standard,Eucalyptus Fresh,48,EU
2024-12-20,TXN00003089,USER002236,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,NA
2024-12-20,TXN00003117,USER002257,LM-DEO-001,Clean Deodorant Stick,50ml,Unscented,24,NA
2024-12-20,TXN00003205,USER002315,LM-OIL-008,Warming Body Oil,100ml,Citrus Energy,48,NA
2024-12-20,TXN00003206,USER002316,LM-SOK-006,Muscle Soak Salts,200ml,Eucalyptus Fresh,32,EU
2024-12-20,TXN00003208,USER002317,LM-MAG-004,Magnesium Recovery Balm,100ml,Unscented,42,NA
2024-12-20,TXN00003279,USER002368,LM-CLO-003,Cleansing Body Cloths,Standard,Lavender Calm,18,EU
2024-12-21,TXN00000012,USER000007,LM-ROL-012,Aromatherapy Roller,100ml,Rose Comfort,22,NA
2024-12-21,TXN00000520,USER000388,LM-DEO-001,Clean Deodorant Stick,100ml,Eucalyptus Fresh,24,EU
2024-12-21,TXN00000618,USER000455,LM-SOK-006,Muscle Soak Salts,200ml,Unscented,32,EU
2024-12-21,TXN00000773,USER000564,LM-SOK-006,Muscle Soak Salts,50ml,Eucalyptus Fresh,32,EU
2024-12-21,TXN00000889,USER000646,LM-SOK-006,Muscle Soak Salts,100ml,Eucalyptus Fresh,32,NA
2024-12-21,TXN00000944,USER000688,LM-WSH-007,Adaptogen Body Wash,200ml,Unscented,36,EU
